Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note
3361375,Untranslated field labels on translations of nodes are not marked for Language of Parts,Untranslated field labels on translations of nodes are not marked for Language of Parts,https://www.drupal.org/project/drupal/issues/3361375,drupal,Active,Normal,language system,11.x-dev,2 years 7 months,3.1.2,3.1.2,"Users attempting to interact with translated nodes may experience difficulty understanding the purpose of form fields due to the lack of explicitly marked ‘Language of Parts’ information. This can lead to confusion and potential errors when completing forms, hindering accessibility for users who rely on precise label descriptions for guidance.","The issue describes a failure to correctly implement the ‘Language of Parts’ (LoP) attribute for translated form field labels. This is a critical element of WCAG 2.2 guidelines. The core solution involves ensuring that translated field labels accurately reflect the meaning of the original, untranslated labels."
2805197,Provide screen-reader feedback when Views UI filterable options are updated,Provide screen-reader feedback when Views UI filterable options are updated,https://www.drupal.org/project/drupal/issues/2805197,drupal,Needs work,Normal,views_ui.module,11.x-dev,9 years 3 months,General,General,"Users relying on screen readers may miss updates to Views UI filterable options due to a lack of auditory feedback. This creates a barrier to understanding the current filter state and selecting appropriate options, potentially leading to inaccurate data analysis or missed opportunities.","To address this, implement a mechanism to announce changes to filterable options to screen reader users. Prioritize semantic HTML solutions first.  Specifically, use a `<details>` element with a `<summary>` element to group the filter options. When the filter options change, the `<summary>` element should announce the updated options via ARIA live regions."
2034915,[meta] Track progress in WCAG 2.0 conformance,[meta] Track progress in WCAG 2.0 conformance,https://www.drupal.org/project/drupal/issues/2034915,drupal,Active,Normal,other,11.x-dev,12 years 5 months,General,General,"The issue description lacks detail regarding a specific accessibility barrier. It simply states a need to track WCAG 2.0 conformance. Without further information about the application or website, it’s impossible to determine if an accessibility barrier exists or what steps need to be taken.  The current description doesn't represent a tangible issue.","This issue requires clarification.  Currently, it’s a request for tracking conformance, not a problem.  If the task is to monitor WCAG 2.0 compliance, developers should implement a process for regularly assessing the application against the success criteria. This process should include automated testing (e.g., using Axe, WAVE, or Lighthouse), manual testing with assistive technologies (screen readers, keyboard navigation), and user testing with individuals with disabilities.  Specifically, a detailed audit should be performed to identify areas of non-compliance and prioritize remediation.  Consider using a WCAG conformance checker as part of your development workflow."
3230231,image field alt help/description should distinguish between decorative & meaningful images,image field alt help/description should distinguish between decorative & meaningful images,https://www.drupal.org/project/drupal/issues/3230231,drupal,Active,Normal,image system,11.x-dev,4 years 3 months,1.1.1,1.1.1,"Users relying on screen readers may experience confusion when presented with images lacking appropriate alternative text descriptions. Decorative images, which contribute to the visual aesthetic but do not convey essential information, should be marked as such to prevent screen readers from announcing them unnecessarily, thereby disrupting the user experience.",The issue highlights the need for clear distinction between meaningful and decorative images within the image field. The following steps should be taken:
3304479,Improve accessibility of layout preview icons,Improve accessibility of layout preview icons,https://www.drupal.org/project/drupal/issues/3304479,drupal,Active,Normal,other,11.x-dev,3 years 4 months,1.1.1,1.1.1,Users with disabilities who rely on visual cues or screen reader magnification may find it difficult to accurately interpret the function and purpose of layout preview icons. This lack of clear visual information can hinder their ability to understand and utilize the layout preview feature effectively.,This issue highlights a potential barrier to usability for users who rely on visual cues. The primary solution is to improve the design of the layout preview icons to ensure they are clearly distinguishable and understandable.
3087535,"In WYSIWYG embed modal for existing images, the alt text field should have a default value instead of placeholder text","In WYSIWYG embed modal for existing images, the alt text field should have a default value instead of placeholder text",https://www.drupal.org/project/drupal/issues/3087535,drupal,Needs work,Major,media system,11.x-dev,6 years 2 months,1.1.1,1.1.1,"Users relying on screen readers may experience difficulty understanding the purpose of the alt text field within the WYSIWYG embed modal for existing images. The current placeholder text does not provide sufficient context, hindering users' ability to accurately provide or understand the alt text, potentially leading to inaccurate descriptions and a reduced understanding of the image's role in the content.","The issue describes a usability problem with the initial state of the alt text field in the WYSIWYG embed modal.  Instead of a placeholder, the field should default to a clear, actionable value."
3272325,Password suggestions are hidden from screenreaders,Password suggestions are hidden from screenreaders,https://www.drupal.org/project/drupal/issues/3272325,drupal,Needs work,Normal,user system,11.x-dev,3 years 8 months,1.1.1,1.1.1,Users who rely on screen readers may be unable to access password suggestion functionality due to the suggestions being hidden from screen reader interpretation. This creates a barrier to successful password management.,"The issue describes a potential lack of screen reader accessibility for password suggestions. The first step is to verify that the password suggestions are actually rendered with appropriate semantic HTML. Specifically, investigate whether the suggestions are contained within a `<button>` or `<input>` element with appropriate labels and ARIA attributes if native semantics are insufficient."
2960415,Media alt text not available in Views,Media alt text not available in Views,https://www.drupal.org/project/drupal/issues/2960415,drupal,Active,Normal,media system,11.x-dev,7 years 8 months,1.1.1,1.1.1,Users relying on screen readers may not receive alternative text descriptions for media content displayed within the Views component. This prevents users from understanding the content of the media and negatively impacts their comprehension and overall experience.,"The issue description indicates a lack of alt text associated with media elements within the Views component. The primary fix involves ensuring that each media element (images, videos, audio) has a properly formatted `alt` attribute that accurately describes the content for screen reader users."
2770835,Add support for tables with two headers in views table display,Add support for tables with two headers in views table display,https://www.drupal.org/project/drupal/issues/2770835,drupal,Needs work,Normal,views.module,11.x-dev,9 years 5 months,1.1.1,1.1.1,"Users relying on screen readers may experience confusion and difficulty interpreting tabular data when tables display two header rows. This could lead to a reduced understanding of the table’s structure and content, impacting data comprehension.","This issue suggests a potential problem with how tabular data is being rendered within the ""views table display"" component. The core accessibility concern is ensuring screen reader users can correctly identify and understand the header row(s) of the table."
3444209,[Regression] Password recommendations are not being announced to screenreader users,[Regression] Password recommendations are not being announced to screenreader users,https://www.drupal.org/project/drupal/issues/3444209,drupal,Active,Normal,user system,11.x-dev,1 year 7 months,1.1.1,1.1.1,"Screenreader users are unable to receive audible guidance regarding password recommendations, potentially hindering their ability to create secure passwords and increasing their risk of compromise. This represents a barrier to effective user experience and accessibility.","This issue likely stems from a lack of appropriate announcement functionality when password recommendations are generated. The first step is to ensure that the element triggering the recommendation (e.g., a `<button>` or `<input>`) has sufficient semantic meaning. If a visual indication of a recommendation is present, consider using a `<summary>` element paired with a `<details>` element to reveal the suggestion when focused.  If a native announcement is not possible, use `aria-describedby` to link the recommendation element to a hidden element containing the text. Implement ARIA attributes to announce the recommendation state, such as `aria-live=""polite""` on an element that updates with recommendations.  Avoid using `role=""alert""` as it’s primarily for errors. Ensure the recommended password is announced clearly and concisely. Prioritize semantic HTML and minimize the use of ARIA.  Reference WAI-ARIA 1.2 for best practices regarding ARIA roles and properties.  Consider using a framework or library that provides accessible announcement functionality if the core requirement is not achievable through native HTML."
2986117,Find a way to differentiate different media types in the administrative media library grid view,Find a way to differentiate different media types in the administrative media library grid view,https://www.drupal.org/project/drupal/issues/2986117,drupal,Active,Normal,media system,11.x-dev,7 years 5 months,1.1.1,1.1.1,Users with disabilities relying on screen readers may have difficulty distinguishing between different media types within the administrative media library grid view. This lack of differentiation impedes their ability to quickly and effectively locate specific media assets based on their format.,The issue describes a need to visually and programmatically differentiate media types within a grid view. The primary focus should be on leveraging semantic HTML to achieve this.
2780293,Add GUI to configure the site's logo alt attribute,Add GUI to configure the site's logo alt attribute,https://www.drupal.org/project/drupal/issues/2780293,drupal,Needs work,Normal,theme system,11.x-dev,9 years 4 months,1.1.1,1.1.1,"Users relying on screen readers may be unable to easily update the alternative text description for the site’s logo. Without a configurable GUI, staff responsible for website updates must manually edit the HTML, which is a time-consuming and error-prone process. This directly impacts the ability to provide meaningful context for users who rely on visual cues, potentially hindering comprehension and navigation.","The issue describes a need for a mechanism to manage the `alt` attribute of the site’s logo. Currently, this must be done directly within the HTML source code. To address this, implement a simple configuration panel within the website’s admin interface. This panel should allow users to type in and save a custom `alt` text string for the `<img>` tag."
3275397,Olivero: messages icons accessibility,Olivero: messages icons accessibility,https://www.drupal.org/project/drupal/issues/3275397,drupal,Active,Normal,Olivero theme,11.x-dev,3 years 8 months,1.1.1,1.1.1,Users relying on screen readers may not be able to determine the purpose or function of icons within message displays. This lack of descriptive information creates a barrier to understanding and interacting with the application.,"The issue title, “Olivero: messages icons accessibility,” is extremely vague. To address this, we need more information about the specific icons and their context within the Olivero application. However, the core accessibility concern is the lack of accessible descriptions for icons used to represent messages."
3050928,Allow content authors to define location for long description in CKEditor image plugin,Allow content authors to define location for long description in CKEditor image plugin,https://www.drupal.org/project/drupal/issues/3050928,drupal,Active,Normal,editor.module,11.x-dev,6 years 8 months,1.1.1,1.1.1,"Users relying on screen readers may experience difficulty accessing image descriptions if content authors cannot specify a precise location for the description within the image. This impacts the ability for screen reader users to quickly locate and understand the associated text, potentially leading to confusion or missed information.","This issue addresses the need for greater control over the placement of long descriptions (alt text) associated with images within the CKEditor image plugin.  The current implementation likely relies on the browser's default behavior for associating alt text, which may not be optimal for all users or content types."
3056714,Provide a FieldType and FieldWidget to represent a WebVTT file for the HTML track element,Provide a FieldType and FieldWidget to represent a WebVTT file for the HTML track element,https://www.drupal.org/project/drupal/issues/3056714,drupal,Needs work,Normal,file system,11.x-dev,6 years 7 months,1.2.2,1.2.2,Users relying on screen readers may experience difficulty accessing and navigating content utilizing HTML tracks with WebVTT files if appropriate field types and widgets are not provided. This creates a barrier to understanding and interacting with multimedia content.,"This issue addresses the need for a structured way to represent and interact with WebVTT files within HTML track elements. The primary solution should always involve leveraging semantic HTML.  Specifically, consider using a `<details>` element with a `<summary>` to present the WebVTT content, allowing screen readers to accurately announce the sections and their content. Within the `<summary>`, provide a suitable text-based display of the WebVTT content.  Avoid attempting to directly parse or render the WebVTT file itself within the HTML track.  If a simple text display isn’t sufficient, explore utilizing a `<textarea>` element to allow user editing.  ARIA attributes should be used *only* if native semantics are insufficient.  For example, `aria-expanded=""true""` on the `<summary>` would be appropriate to indicate the content's visibility state.  Refer to WAI-ARIA 1.2 for proper usage. Ensure that the entire structure is keyboard accessible and navigable."
3057144,Update audio and video file field formatters to include track elements,Update audio and video file field formatters to include track elements,https://www.drupal.org/project/drupal/issues/3057144,drupal,Needs work,Normal,file system,11.x-dev,6 years 7 months,1.2.2,1.2.2,Users relying on screen reader technology may be unable to correctly identify and select individual audio and video tracks within media files. This limits their ability to customize their viewing or listening experience and potentially miss important content.,
3002770,Provide authors with tools to manage transcripts and captions/subtitles for local video and audio,Provide authors with tools to manage transcripts and captions/subtitles for local video and audio,https://www.drupal.org/project/drupal/issues/3002770,drupal,Active,Major,media system,11.x-dev,7 years 2 months,1.2.2,1.2.2,Users with hearing impairments may be unable to access video and audio content if transcripts and captions are not readily available or manageable for authors. This represents a barrier to understanding and participation.,"This issue requires the implementation of a system that allows authors to upload, edit, and manage transcripts and captions/subtitles for local video and audio files. The primary focus should be on leveraging semantic HTML."
3078334,Datetime and Datelist elements should render as fieldsets,Datetime and Datelist elements should render as fieldsets,https://www.drupal.org/project/drupal/issues/3078334,drupal,Needs work,Normal,theme system,11.x-dev,6 years 3 months,1.3.1,1.3.1,"Users relying on screen readers may experience difficulty understanding the relationship between datetime and datelist elements if they are not rendered using semantic HTML fieldset elements. This impacts the ability to accurately interpret form controls and their associated values, potentially leading to errors when completing the form.","The request to render datetime and datelist elements as fieldsets is a valid accessibility consideration.  The ideal solution is to utilize semantic HTML: wrap the datetime and datelist elements within a `<fieldset>` element, and each element within the fieldset should be enclosed in a `<legend>` element.  The `<legend>` element should clearly describe the group of controls it encompasses."
2951714,radio buttons and checkboxes should be grouped by fieldsets,radio buttons and checkboxes should be grouped by fieldsets,https://www.drupal.org/project/drupal/issues/2951714,drupal,Postponed (maintainer needs more info),Normal,forms system,11.x-dev,7 years 9 months,1.3.1,1.3.1,"Users with disabilities, particularly those using screen readers, may experience difficulty understanding the relationship between radio buttons and checkboxes when they are not grouped within a fieldset. This can lead to confusion regarding the intended selection and potential errors when completing forms.",
3291356,Olivero theme should place comment titles above authoring info in comment.html.twig in order to enhance screenreader experience,Olivero theme should place comment titles above authoring info in comment.html.twig in order to enhance screenreader experience,https://www.drupal.org/project/drupal/issues/3291356,drupal,Needs work,Normal,Olivero theme,11.x-dev,3 years 6 months,1.3.1,1.3.1,Users relying on screen readers may experience difficulty understanding the structure of comment threads when authoring information and comment titles are presented in the same block. This can lead to confusion regarding the hierarchy and relationships within the comment data.,
1383696,Allow a custom HTML element to be selected for a grouping field,Allow a custom HTML element to be selected for a grouping field,https://www.drupal.org/project/drupal/issues/1383696,drupal,Needs work,Normal,views_ui.module,11.x-dev,14 years 1 day,1.3.1,1.3.1,Users relying on screen readers may experience difficulty understanding and interacting with a grouping field if a custom HTML element is used as the selection option. This reduces the clarity of the interface and limits the ability to effectively use the grouping functionality.,"The issue description suggests allowing a custom HTML element to be selected within a grouping field. This presents a potential accessibility barrier. The primary solution should always be to leverage native HTML elements for grouping and selection.  Specifically, consider using `<select>` or `<button>` elements depending on the intended interaction. If these are unsuitable, investigate if the custom element can be refactored to utilize a more accessible alternative.  If a custom element *must* be used, then thorough ARIA implementation is crucial.  Use `role=""group""` to define the grouping, `role=""button""` or `role=""checkbox""` (if appropriate) for the selection element, and ensure `aria-label` or `aria-labelledby` provides clear and concise context for screen reader users.  Avoid overly complex or custom ARIA attributes; prioritize clarity and straightforward descriptions. Ensure sufficient color contrast for any interactive elements.  Consider keyboard navigation thoroughly to ensure proper focus management.  Testing with multiple screen readers (JAWS, NVDA, VoiceOver) is essential."
2937640,Umami theme ignores placeholders and HTML replaced elements when checking for empty regions,Umami theme ignores placeholders and HTML replaced elements when checking for empty regions,https://www.drupal.org/project/drupal/issues/2937640,drupal,Needs work,Major,Umami demo,11.x-dev,7 years 11 months,1.3.1,1.3.1,"Users relying on screen readers may experience difficulty determining if a region is truly empty when the Umami theme utilizes HTML replaced elements or placeholders. This can lead to inaccurate announcements about the state of interactive elements, preventing users from effectively interacting with the interface.","This issue likely stems from the theme's approach to detecting empty regions for focus management or other dynamic behaviors. The theme appears to be incorrectly relying on the presence of placeholder elements or replaced elements to determine emptiness, rather than correctly utilizing semantic HTML elements like `<button>`, `<input>`, or `<textarea>`."
3080100,Assess accessibility of Claro in High Contrast AKA forced colors mode,Assess accessibility of Claro in High Contrast AKA forced colors mode,https://www.drupal.org/project/drupal/issues/3080100,drupal,Needs work,Normal,Claro theme,11.x-dev,6 years 3 months,1.3.1,1.3.1,Users relying on Claro’s high contrast mode may experience reduced readability and potential usability challenges due to unintended color interactions or alterations in text contrast ratios. The issue requires assessment to ensure sufficient color contrast meets WCAG 2.1 Level AA requirements for text and background combinations.,"To address this issue, the first step is to thoroughly investigate how Claro’s high contrast mode is implemented.  Specifically, determine if the high contrast theme is applied through CSS classes or inline styles.  If applied via CSS classes, the ideal solution is to ensure these classes properly override the Claro base styles and utilize appropriate CSS layering (e.g., using `z-index` judiciously *after* addressing color contrast) to maintain proper visual hierarchy.  If inline styles are used, refactor to use CSS classes for greater maintainability and control.  Crucially, verify that the chosen color combinations within the high contrast mode meet WCAG 2.1 Level AA success criterion 1.4.3 (Contrast Ratio) for text and background. Use tools like WebAIM's Color Contrast Checker to confirm the contrast ratio. Avoid relying solely on ARIA attributes for this issue; a well-structured CSS solution addressing color contrast is the primary solution. If color adjustments within the theme are complex and affecting layout beyond simple color changes, then consider semantic HTML adjustments to ensure content is still navigable and accessible."
3167032,[Meta] Track CSS forced-color standardization and browser support,[Meta] Track CSS forced-color standardization and browser support,https://www.drupal.org/project/drupal/issues/3167032,drupal,Active,Normal,CSS,11.x-dev,5 years 4 months,1.3.1,1.3.1,Users with color vision deficiencies may experience difficulty perceiving content due to the potential for forced color schemes. The issue tracks the ongoing need to ensure CSS forced-color standardization and browser support are actively monitored and addressed to minimize this user impact.,"This issue focuses on tracking CSS forced-color standardization, a feature that allows users to override the website's intended color scheme. While the *intention* is to provide accessibility, the implementation of forced color schemes can inadvertently create barriers for users with color vision impairments if not handled carefully. Developers should prioritize solutions that respect the user’s preferred color scheme."
3296224,Issues for Mac VoiceOver screenreader users when deleting characters in the comment subject field and using Safari,Issues for Mac VoiceOver screenreader users when deleting characters in the comment subject field and using Safari,https://www.drupal.org/project/drupal/issues/3296224,drupal,Active,Normal,comment.module,11.x-dev,3 years 5 months,1.3.1,1.3.1,"Mac VoiceOver users employing Safari report difficulties deleting characters within the comment subject field. This impacts the ability to accurately input content, potentially preventing users from submitting comments. The exact nature of the issue requires further investigation.",This issue likely stems from the interaction between Safari's VoiceOver and the underlying web component responsible for the comment subject field’s input behavior.  The following steps should be taken:
3062136,Create a details/summary FieldFormatter plugin for text fields.,Create a details/summary FieldFormatter plugin for text fields.,https://www.drupal.org/project/drupal/issues/3062136,drupal,Needs work,Major,text.module,11.x-dev,6 years 6 months,1.3.1,1.3.1,Users with disabilities may be unable to easily access and interpret the content within a text field if a “details/summary” field is presented without appropriate semantic structure or ARIA attributes. This could lead to reduced comprehension and usability.,"This issue proposes a “details/summary” FieldFormatter plugin for text fields. The core accessibility concern is how this supplementary information is presented and interacts with the primary text field. The first step is to determine if the information is genuinely *additional* to the primary text, or if it should be integrated directly into the main field’s content."
3127469,Form element error state not visible on Windows high contrast,Form element error state not visible on Windows high contrast,https://www.drupal.org/project/drupal/issues/3127469,drupal,Needs work,Normal,Claro theme,11.x-dev,5 years 8 months,1.3.1,1.3.1,Users with Windows High Contrast mode enabled may experience difficulty identifying invalid form element states due to insufficient color contrast between the error state and the surrounding form elements. This impacts the user's ability to correctly interact with the form and submit valid data.,
3283883,Fieldset should not create title element when title is empty,Fieldset should not create title element when title is empty,https://www.drupal.org/project/drupal/issues/3283883,drupal,Needs work,Minor,forms system,11.x-dev,3 years 6 months,1.3.1,1.3.1,Users relying on screen readers may experience unexpected content and potentially confusing navigation if a fieldset lacks a descriptive title element. The current behavior creates a barrier to understanding the purpose and content of the fieldset.,"The reported issue relates to the automatic generation of a `<title>` element within a `<fieldset>` when the `fieldset`’s `title` attribute is empty. This is a non-compliant behavior according to WCAG 2.2.  The correct approach is to ensure the `title` attribute of the `<fieldset>` is always populated with a meaningful description of the fieldset’s content.  If no meaningful description is available, the `title` attribute should be left empty.  Do *not* use ARIA attributes to address this issue."
3037726,Convey successful outcome of add-block operation via assitive tech,Convey successful outcome of add-block operation via assitive tech,https://www.drupal.org/project/drupal/issues/3037726,drupal,Active,Normal,layout_builder.module,11.x-dev,6 years 9 months,1.3.1,1.3.1,Users relying on screen readers may not be informed when an add-block operation is successfully completed. This lack of auditory feedback prevents users from confirming the operation’s completion and potentially leads to confusion or frustration.,"The current issue description is extremely vague. To address this, we need to determine *how* the add-block operation is currently communicated (if at all) to assistive technology users. Assuming there is no current auditory feedback, the primary solution should focus on utilizing semantic HTML. Specifically, consider adding a success message within a `<p>` element or a visually distinct element that triggers a screen reader announcement upon completion."
3037730,Convey outcome of remove-block operation via assistive tech,Convey outcome of remove-block operation via assistive tech,https://www.drupal.org/project/drupal/issues/3037730,drupal,Active,Normal,layout_builder.module,11.x-dev,6 years 9 months,1.3.1,1.3.1,Users relying on screen readers may not receive an indication that a block has been successfully removed from the page. This lack of feedback prevents users from confirming the operation's completion and potentially leads to confusion or frustration.,"The issue describes a lack of feedback to assistive technology users regarding the outcome of a “remove-block” operation. To address this, focus on providing a clear and predictable mechanism for indicating success."
3037733,Convey outcome of remove-section operation via assistive tech,Convey outcome of remove-section operation via assistive tech,https://www.drupal.org/project/drupal/issues/3037733,drupal,Active,Normal,layout_builder.module,11.x-dev,6 years 9 months,1.3.1,1.3.1,Users relying on screen readers may not receive appropriate feedback regarding the successful removal of a section. This lack of confirmation can lead to confusion and difficulty in completing tasks if the user is unaware that a section has been deleted.,"The issue describes a missing announcement of a section removal operation. To address this, implement a change to the user interface that provides explicit confirmation to assistive technology users that a section has been successfully removed."
3037725,Convey successful outcome of add-section operation via assitive tech,Convey successful outcome of add-section operation via assitive tech,https://www.drupal.org/project/drupal/issues/3037725,drupal,Active,Normal,layout_builder.module,11.x-dev,6 years 9 months,1.3.1,1.3.1,"Users who rely on assistive technologies, such as screen readers, may not receive audible confirmation that an ""add-section"" operation has been successfully completed. This lack of feedback creates a barrier to successful task completion and negatively impacts the user experience.","The issue highlights the need for clear, accessible feedback for user actions.  To address this, implement the following:"
3037625,Duplicate label field when adding field w/o JS,Duplicate label field when adding field w/o JS,https://www.drupal.org/project/drupal/issues/3037625,drupal,Needs work,Normal,field_ui.module,11.x-dev,6 years 9 months,1.3.1,1.3.1,"Users attempting to add a field without JavaScript may experience confusion due to a duplicate label field. This can hinder their ability to accurately identify and interact with the intended input field, potentially leading to errors and a degraded user experience.",The issue describes a potential conflict arising from the form element creation process when JavaScript is not being used.  The root cause likely involves how the form dynamically renders its labels.
3081500,Accessibility bugs with vertical tabs,Accessibility bugs with vertical tabs,https://www.drupal.org/project/drupal/issues/3081500,drupal,Needs work,Normal,javascript,11.x-dev,6 years 3 months,1.3.1,1.3.1,"Users with disabilities may experience difficulty accessing content presented using vertical tabs due to potential issues with screen reader navigation and keyboard operability. The current issue report lacks specifics regarding the nature of the accessibility problems, requiring further investigation.","The reported issue “Accessibility bugs with vertical tabs” is too vague to provide targeted guidance. To address potential accessibility concerns with vertical tabs, prioritize the following:"
3098857,"""drupal-live-announce"" is not contained in a landmark.","""drupal-live-announce"" is not contained in a landmark.",https://www.drupal.org/project/drupal/issues/3098857,drupal,Needs work,Normal,javascript,11.x-dev,6 years 2 weeks,1.3.1,1.3.1,"Users relying on screen reader technology may experience difficulty navigating content utilizing `drupal-live-announce` if it lacks proper landmark role associations. This can result in a disjointed and confusing user experience, hindering efficient content access.","The issue report indicates that `drupal-live-announce` is not contained within a landmark role. This is a critical accessibility concern. The first step is to identify the specific context where `drupal-live-announce` is being used.  Assuming it’s a dynamically announced element, a proper solution involves associating it with a semantic HTML landmark."
3301868,Improve support for Voice Control with date fields,Improve support for Voice Control with date fields,https://www.drupal.org/project/drupal/issues/3301868,drupal,Active,Normal,forms system,11.x-dev,3 years 4 months,1.3.1,1.3.1,"Users relying on Voice Control may experience difficulty interacting with date fields. Current support for voice-controlled date input is likely insufficient, potentially preventing users from accurately selecting dates using speech. This impacts users with motor impairments or those who prefer voice-based interaction.","This issue centers around the lack of robust Voice Control support for date fields.  The immediate focus should be on leveraging native HTML date input elements and their inherent accessibility features. Specifically, investigate the following:"
3116047,Windows High Contrast Accessibility Feedback for Olivero,Windows High Contrast Accessibility Feedback for Olivero,https://www.drupal.org/project/drupal/issues/3116047,drupal,Active,Normal,Olivero theme,11.x-dev,5 years 10 months,1.3.1,1.3.1,"The user, identified as Olivero, has submitted feedback regarding the Windows High Contrast Accessibility settings. Without further details about the specific observed issue, it is currently impossible to determine if a barrier exists. Further investigation is needed to understand the nature of the problem and its impact on usability.","This issue report is currently too vague to provide specific technical guidance. To proceed, we need detailed information from Olivero regarding the observed accessibility problem within the Windows High Contrast environment.  Specifically, we need to understand *what* is not working as expected."
3531948,Top-level menu items in the footer region are too far away from their submenu items,Top-level menu items in the footer region are too far away from their submenu items,https://www.drupal.org/project/drupal/issues/3531948,drupal,Active,Normal,navigation.module,11.x-dev,6 months 23 hours,1.3.3,1.3.3,"Users may experience difficulty locating submenu items within the footer region due to the visual distance between top-level menu items and their corresponding submenus. This can impact navigation efficiency and user experience, particularly for users with low vision or those using screen magnification.",This issue describes a visual layout problem impacting accessibility. The primary goal is to bring related content closer together for easier interaction. Here’s a recommended approach:
2698127,Extend site information page to generate a manifest.json file,Extend site information page to generate a manifest.json file,https://www.drupal.org/project/drupal/issues/2698127,drupal,Needs work,Normal,base system,11.x-dev,9 years 8 months,1.3.4,1.3.4,"The requested manifest.json file generation does not inherently create an accessibility barrier. However, if the generated manifest file contains information crucial for assistive technologies (e.g., metadata describing the site’s content), ensuring that this information is accessible through alternative means – such as providing accessible descriptions or labels – is essential for users of screen readers.","This issue describes a technical task to generate a `manifest.json` file. The core accessibility concern isn’t the file itself, but *how* that file’s content is made accessible. The manifest file, by definition, is a metadata file. To ensure accessibility, the website needs to provide alternative ways for screen reader users to understand the content described within the manifest."
3076171,Provide a new library to replace jQuery UI autocomplete,Provide a new library to replace jQuery UI autocomplete,https://www.drupal.org/project/drupal/issues/3076171,drupal,Needs work,Critical,javascript,11.x-dev,6 years 4 months,1.3.5,1.3.5,"The issue describes replacing a jQuery UI autocomplete component. Without knowing the current implementation's accessibility characteristics, it’s impossible to determine if a barrier exists. Replacing the component *could* introduce accessibility issues if the replacement isn't properly implemented to meet WCAG success criteria.",This issue requires investigation into the existing jQuery UI autocomplete implementation and its accessibility conformance.  The first step is to thoroughly audit the current implementation to identify any accessibility barriers.  Replacement should *not* be undertaken until a fully accessible alternative is identified and tested.
2928820,IME enhancement stops autocomplete search event in Android when typing an English word,IME enhancement stops autocomplete search event in Android when typing an English word,https://www.drupal.org/project/drupal/issues/2928820,drupal,Needs work,Normal,javascript,11.x-dev,8 years 2 weeks,1.3.5,1.3.5,"Users employing an Input Method Editor (IME) on Android devices may experience an interruption in the autocomplete search functionality when typing English words. This issue prevents the timely and accurate completion of searches, potentially increasing task completion time and user frustration.",This issue likely stems from the IME’s interaction with the autocomplete mechanism.  IMEs often have their own internal processing and may be blocking or interfering with the standard autocomplete event trigger.
867830,"""Unpublished"" style of rendered entities is not accessible (and looks bad)","""Unpublished"" style of rendered entities is not accessible (and looks bad)",https://www.drupal.org/project/drupal/issues/867830,drupal,Needs work,Major,markup,11.x-dev,15 years 5 months,1.4.1,1.4.1,"Users may experience difficulty understanding and interacting with content rendered in an “unpublished” style due to a lack of semantic meaning and appropriate ARIA attributes. This impacts usability and potentially screen reader interpretation, leading to a degraded user experience.","The issue description indicates a problem with the presentation of content, specifically an “unpublished” style. The primary concern is a lack of semantic markup causing accessibility issues.  First, investigate whether the “unpublished” style is being represented using appropriate semantic HTML elements. If the content is meant to be a note or aside, consider using `<small>` or `<aside>` elements. If it represents a visual indication of something that isn't fully published, investigate if a `role=""note""` attribute on a relevant container element would be suitable (though this is generally less preferred than semantic structure).  Avoid using ARIA attributes solely to mimic visual styles.  Focus on conveying the *meaning* of the content to assistive technologies. Ensure the CSS layering is appropriate to prioritize this content visually for users who rely on screen readers, but do not rely on visual styling as a means to communicate accessibility. Use relative units (e.g., percentages, `em`, `rem`) for sizing to ensure responsiveness.  Validate the HTML and CSS for accessibility using automated tools and manual testing with screen readers."
3171726,Claro Shortcuts star fails WCAG Use of Color and Non-text contrast,Claro Shortcuts star fails WCAG Use of Color and Non-text contrast,https://www.drupal.org/project/drupal/issues/3171726,drupal,Needs work,Major,shortcut.module,11.x-dev,5 years 3 months,1.4.1,1.4.1,"The Claro Shortcuts star component may present a contrast issue for users with low vision, potentially impacting their ability to perceive and interact with the interface effectively. The specific WCAG 2.2 guideline related to color and contrast needs investigation.",
3426468,Make the active menu item visually stand out more,Make the active menu item visually stand out more,https://www.drupal.org/project/drupal/issues/3426468,drupal,Needs work,Normal,navigation.module,11.x-dev,1 year 9 months,1.4.1,1.4.1,Users with low vision may have difficulty identifying the active menu item due to insufficient visual contrast or lack of a clear visual indicator. This can lead to confusion and difficulty navigating the website.,"The reported issue suggests a need to improve the visual prominence of the active menu item.  Prioritize using semantic HTML to achieve this. Specifically, ensure the `<nav>` element contains the menu items and that the currently active item is clearly identified, potentially through a CSS class applied to the `<li>` element containing the active link."
3059168,Severity column icons on admin/reports/dblog are not accessible,Severity column icons on admin/reports/dblog are not accessible,https://www.drupal.org/project/drupal/issues/3059168,drupal,Needs work,Normal,dblog.module,11.x-dev,6 years 6 months,1.4.1,1.4.1,Users relying on screen readers may be unable to identify the severity level of database log entries due to missing or inadequate alternative text for the icons within the admin/reports/dblog interface. This impacts the user’s ability to understand and manage critical database issues.,The issue describes a lack of accessibility for icons representing severity levels in the admin/reports/dblog interface. The primary solution should focus on semantic HTML.
