Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note,thread_tldr,thread_problem,thread_sentiment,thread_timeline,thread_links
2848549,Refine the layout selection UI,Refine the layout selection UI,https://www.drupal.org/project/drupal/issues/2848549,drupal,Active,Major,layout_discovery.module,11.x-dev,8 years 10 months,1.4.11,1.4.11,"The issue description, “Refine the layout selection UI,” is vague and does not identify a specific accessibility barrier. Without further information about the current UI or the intended changes, it’s impossible to determine if an accessibility problem exists. A refined UI could introduce new barriers or exacerbate existing ones.","This issue requires investigation to understand the specifics of the “layout selection UI.”  However, the initial description suggests a potential problem related to how users with disabilities can access and interact with layout options. The first step is to audit the existing UI for conformance with WCAG 2.2 Level AA.  Specifically, consider these points:","The layout selection UI requires refinement to ensure keyboard accessibility. While initial discussion identified the need for keyboard navigation and thumbnail selection, no concrete solutions or patches have been implemented, and the issue remains unresolved. Next step: Maintainer review required.","The layout selection UI lacks keyboard navigation support, presenting a barrier for users who cannot use a mouse. Discussion identified the need to implement “click on an icon” functionality with keyboard alternatives, specifically suggesting using<button>s or styled radio buttons.  Tim.plunkett flagged the issue as a blocker relative to a broader layout distinction initiative (#2822758). No patches or pull requests have been submitted.",Minimal engagement,#1 yoroy: Created initial issue. #2 tim.plunkett: Offered initial feedback on keyboard navigation and the need for a hidden input. #3 yoroy: Suggested drawing inspiration from the media library design. #4 xjm: Provided context linking to related issues and a reference to a retro video game. #7 damienmckenna: Recommended replacing the selector with thumbnails and titles. #9 damienmckenna: Raised concerns about the scale of layout management across themes. #10 pixelite: Provided images and suggestions for integrating feedback. #11 pixelite: Continued to offer images of proposed UI elements. #14 tim.plunkett: Clarified component ownership. #17 andrewmacpherson: Provided component context. #27 mgifford: Highlighted WCAG 2.2 Success Criteria 1.4.1.,- [WCAG 2.2 Success Criteria 1.4.1 - Accessible Colors](https://www.w3.org/WAI/WCAG22/Understanding/contrast):  Addresses color contrast considerations for visual accessibility. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Relevant for defining accessible UI controls and behaviors.
3273806,WCAG color constrast fails on toolbar direction icon,WCAG color constrast fails on toolbar direction icon,https://www.drupal.org/project/drupal/issues/3273806,drupal,Active,Normal,toolbar.module,11.x-dev,3 years 8 months,1.4.11,1.4.11,"The toolbar direction icon may not meet WCAG color contrast requirements, potentially creating a barrier for users with low vision who rely on color to distinguish between interactive elements.","To address this issue, the first step is to examine the color values used for the direction icon and the background color of the toolbar.  Utilize a color contrast analyzer tool (e.g., WebAIM Contrast Checker, or browser developer tools) to determine if the contrast ratio meets WCAG 2.2 AA requirements (4.5:1 for normal text, 3:1 for large text).  If the contrast ratio is insufficient, implement a solution prioritizing semantic HTML.  This may involve: 1) Changing the icon’s color to a darker shade with sufficient contrast against the toolbar background. 2) Adding a text label adjacent to the icon for users who have difficulty perceiving color. Avoid using ARIA attributes unless native HTML semantics are completely inadequate.  Ensure the icon's state (hover, focus) also maintains sufficient color contrast.  Document the color choices and contrast ratios used.","The issue reports a color contrast failure on a toolbar direction icon, specifically related to WCAG 2.2 Success Criterion 1.4.1. Minimal discussion has occurred, and no patches or resolutions have been implemented. The issue requires review and testing.","Initial report only. mhowe91 reported a WCAG color contrast failure on the toolbar direction icon. cilefen directed the reporter to the main toolbar accessibility issue (#3084529). dww tagged the issue with the ""Bug Smash Initiative"" and related it to the main toolbar accessibility issue. mgifford referenced WCAG 2.2 Success Criterion 1.4.1.",Minimal engagement,#1 mhowe91: Created issue. #2 cilefen: Directed to related issue #3084529. #3 dww: Tagged issue and related it to #3084529. #7 mgifford: Referenced WCAG 2.2 Success Criterion 1.4.1.,- [WCAG 2.2 Success Criterion 1.4.1](https://www.w3.org/WAI/WCAG22/Understanding/contrast-1411): Color contrast requirements.
2919837,Accessibility Issues with Off-Canvas dialog,Accessibility Issues with Off-Canvas dialog,https://www.drupal.org/project/drupal/issues/2919837,drupal,Active,Normal,settings_tray.module,11.x-dev,8 years 1 month,1.4.12,1.4.12,Users relying on screen readers may experience difficulty accessing content within an off-canvas dialog due to lack of clear focus management and insufficient keyboard navigation. This impacts the user's ability to understand the dialog’s content and interact with its elements.,"The issue title, “Accessibility Issues with Off-Canvas dialog”, is too broad. To address this, we need to investigate whether the off-canvas dialog is properly implemented for keyboard navigation and screen reader interaction. Specifically, the following steps should be taken:","The issue thread concerns inconsistent focus styles for the off-canvas dialog's close button, identified as a potential WCAG 2.1 contrast issue. The issue has been resolved through a duplicate merge, but a follow-up issue to standardize the close button design has been created.","Andrewmacpherson reported inconsistent focus styles for the close button across browsers (solid blue border vs. default browser style), impacting accessibility.  mgifford identified a contrast ratio issue with the close button (#2d2d2d) and linked to WCAG 2.1 Success Criteria for new success criteria from WCAG 2.1. Andrewmacpherson also noted related issues (#2863354) concerning the close button in other dialogs.",Minimal engagement,#1 by mgifford: Created the initial issue. #5 by andrewmacpherson: Reported the focus style inconsistency and contrast issue. #10 by xjm: Merged #2928409 as a duplicate. #11 by xjm: Created a new issue for design standardization.,- [WCAG 2.1 Success Criteria](https://www.w3.org/WAI/WCAG21/): Relevant WCAG success criteria. - [ARIA Specifications](https://w3.org/TR/wai-aria/): Relevant ARIA specifications.
3448100,In the mobile version of navigation the close button is not accessible by the keyboard,In the mobile version of navigation the close button is not accessible by the keyboard,https://www.drupal.org/project/drupal/issues/3448100,drupal,Needs work,Normal,navigation.module,11.x-dev,1 year 7 months,2.1.1,2.1.1,"The mobile navigation close button is not operable using keyboard navigation, preventing keyboard users from closing the navigation menu. This violates WCAG 2.2 accessibility guidelines, impacting usability for keyboard-only users.",,"The mobile navigation close button accessibility issue has been resolved. Gauravvvv submitted a patch that makes the button accessible via the keyboard and Esc key, and ahsannazir verified the fix. Further testing is recommended.","The original report identified a lack of keyboard accessibility for the mobile navigation close button. Gauravvvv implemented a patch (PR not yet created - see comment #2) to address this. ahsannazir verified the fix, confirming that the button is now accessible via the keyboard and the Esc key closes the menu.",Active collaboration,"#1 rkoller: Created the original issue. #2 Gauravvvv: Made a first commit to the fork, indicating a potential fix. #8 ahsannazir: Made a first commit to the fork and verified the fix. #7 quietone: Updated the version to 11.0.x-dev.",- [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Relevant for keyboard accessibility considerations. - [WCAG 2.2 Keyboard Accessibility](https://www.w3.org/WAI/WCAG22/Understanding/Keyboard-Accessibility):  Relevant WCAG Success Criteria.
3541741,Close only lowest-level submenu with Escape key,Close only lowest-level submenu with Escape key,https://www.drupal.org/project/drupal/issues/3541741,drupal,Active,Normal,navigation.module,11.x-dev,4 months 6 days,2.1.1,2.1.1,"Users relying on keyboard navigation may be unable to close lower-level submenus using the Escape key, potentially trapping them within the submenu and preventing access to the parent menu. This impacts users with motor impairments who rely on keyboard interaction for navigation.","This issue addresses the requirement to provide a clear and predictable way to close lower-level submenus using the Escape key.  The preferred approach is to utilize the `aria-haspopup=""true""` attribute on the parent menu element, coupled with the appropriate `aria-expanded` state change when the submenu is opened and closed. This triggers native behavior and avoids reliance on custom JavaScript. If native behavior is truly not achievable, implement the following:","The issue report describes a situation where the Escape key closes submenus, but the issue is only reported by one user and hasn't led to any action or a proposed solution. No patches or further discussion have occurred.",Kentr reported that the Escape key closes multiple submenu levels instead of only the lowest-level submenu. Initial report only.,Initial report only,#1 kentr: Title: Escape key closes multiple submenu levels» Close only lowest-level submenu with Escape key,- [WCAG 2.2.2 Keyboard – Requires Complete Keyboard Navigation](https://www.w3.org/WAI/WCAG22/Understanding/keyboard-navigation.html)
3081515,"Add a new, accessible datepicker library to avoid using native browser datepickers for accessibility and consistency","Add a new, accessible datepicker library to avoid using native browser datepickers for accessibility and consistency",https://www.drupal.org/project/drupal/issues/3081515,drupal,Active,Normal,datetime.module,11.x-dev,6 years 3 months,2.1.1,2.1.1,"Users may experience difficulty interacting with datepickers implemented using native browser datepicker controls, potentially leading to challenges with keyboard navigation, screen reader interpretation, and overall usability. The lack of consistent, accessible datepicker implementations can negatively impact individuals with disabilities.","This issue addresses the accessibility concerns associated with relying on native browser datepicker controls. The recommended approach is to integrate a dedicated, accessible datepicker library.",The issue of inaccessible native browser datepicker functionality has been raised and is currently stalled due to a lack of recent activity and conflicting information. The community is awaiting further investigation and potential integration of a new accessible datepicker library.,"bnjmnm initially prototyped a custom datepicker to assess feasibility, followed by discussion around integrating a third-party solution. mpdonadio highlighted the need for time support and harmonization with existing accessibility efforts. While a potential solution (Callyin) is being considered by ipwa, the issue remains unresolved and a maintainer needs more information. No patches or concrete resolutions have been implemented.",Stalled (no recent activity),"#1 bnjmnm: Created initial issue. #3 mpdonadio: Added related issue and suggested time support. #7 JFKiwad: Provided a relevant example and ARIA reference. #10 ipwa: Suggested the Duet Date Picker. #14 catch: Reiterated the original issue description and tagged it. #15 dww: Provided additional context and a related issue. #17 mgifford: Suggested WCAG 2.1.1 keyboard accessibility. #20 nilubol: Reported accessibility issues with VoiceOver on Safari. #21 quietone: Changed status to active, awaiting further findings. #22 shaal: Announced plans to integrate Callyin.",- [WAI-ARIA Practices](https://www.w3.org/TR/wai-aria-practices-1.1/): Guidelines for accessible web applications. - [Duet Date Picker GitHub](https://github.com/duetds/date-picker): Link to the proposed datepicker library. - [WCAG 2.2 Level AA](https://www.w3.org/WAI/WCAG22/): The accessibility standard against which the issue should be evaluated.
2634854,Add dropdowns to horizontal toolbar menu (as with 'admin toolbar' in contrib),Add dropdowns to horizontal toolbar menu (as with 'admin toolbar' in contrib),https://www.drupal.org/project/drupal/issues/2634854,drupal,Needs work,Major,toolbar.module,11.x-dev,10 years 1 week,2.1.1,2.1.1,"Users relying on screen readers may experience difficulty interacting with a horizontal toolbar menu without dropdown functionality. The current design presents a barrier to accessing menu options, potentially leading to frustration and reduced usability for individuals with disabilities.","The request aims to implement dropdowns for a horizontal toolbar menu, mirroring the behavior of the ""admin toolbar"" in a contributed module.  The primary focus should be on utilizing semantic HTML to achieve this.","The issue involves inaccessible controls on the admin toolbar in Drupal 3821, specifically related to focus styling and keyboard navigation. The latest effort to address this involves adding keyboard navigation functionality, but the implementation requires further testing and refinement due to reported issues with focus states and assistive technology compatibility.","Initial report only. The issue was raised regarding the lack of keyboard navigation within the horizontal admin toolbar in Drupal 3821, leading to accessibility challenges for users relying on assistive technologies.  Lauriii and camilledavis have been actively collaborating on implementing a fix, with camilledavis submitting a pull request to add keyboard navigation via a new MR.  The MR includes focus styles for Claro.",Minimal engagement,#1 lauriii: Reported the issue – inaccessible controls on horizontal toolbar. #2 camilledavis: Submitted a MR to add keyboard navigation. #3 camilledavis: Updated MR with focus styles for Claro.,- [WCAG 2.1.2 Keyboard Accessible Area](https://www.w3.org/WAI/standards-guidelines/wcag/2.1/success-crit-keyboard-accessible-area): Relevant success criterion. - [ARIA Keyboard Navigation](https://www.w3.org/WAI/ARIA/apg/keyboard-navigation.html): ARIA specification for keyboard navigation.
2933984,508 Compliance - Tooltips not displayed for keyboard navigation,508 Compliance - Tooltips not displayed for keyboard navigation,https://www.drupal.org/project/drupal/issues/2933984,drupal,Active,Normal,field system,11.x-dev,7 years 11 months,2.1.1,2.1.1,Users relying on keyboard navigation may be unable to access tooltips providing contextual information. This impacts usability and potentially violates WCAG 2.2 guidelines regarding keyboard accessibility.,,"The reporter identified a lack of tooltips for keyboard navigation in Drupal 8.2.8 and 8.4.2, impacting accessibility for keyboard-only users. Minimal engagement has occurred, with one user confirming the issue in two examples and suggesting a duplicate issue. The next step is to investigate https://www.drupal.org/project/drupal/issues/3197758.","mgifford confirmed the absence of tooltips for keyboard navigation in Drupal versions 8.2.8 and 8.4.2, specifically within the drag/drop interface and the date/time widget.  The discussion touches on WCAG 2.1.1 Success Criterion 1.4.13 (Content on Hover or Focus) and explores potential removal of tooltips due to their limited benefit to mouse users. No patches or pull requests have been created.",Minimal engagement,"#3 mgifford: Version:8.2.8» 8.4.2Issue tags:+tooltip, +tooltipsI confirmed this in the two examples:1)  I confirmed this with the drag/drop interface:/en/admin/structure/taxonomy2) the date/time widget/en/node/add/page #10 mgifford: Related issues:+#2207383: Create a tooltip component #14 mgifford: Issue tags:+vpatLinking open issues from theCivicActions VPAT. #19 mgifford: Issue tags:+wcag211 #20 mgifford: Issue summary:View changesRemoving reference to IE11 as it no longer applieshttps://www.drupal.org/node/3199540 #22 mgifford: I'm thinking we can focus onhttps://www.drupal.org/project/drupal/issues/3197758Possibly mark this as duplicate.",- [Drupal Webforms Tooltip Example](https://www.drupal.org/project/webform/issues/2982703#comment-12680101):  Illustrates a potentially usable tooltip implementation.
3042516,Re-evaluate whether Contextual Links are the best interaction for configuring/moving/deleting blocks in Layout Builder,Re-evaluate whether Contextual Links are the best interaction for configuring/moving/deleting blocks in Layout Builder,https://www.drupal.org/project/drupal/issues/3042516,drupal,Active,Major,layout_builder.module,11.x-dev,6 years 9 months,2.1.1,2.1.1,"Users configuring layout blocks via Contextual Links within Layout Builder may experience difficulty accessing and manipulating these blocks due to a lack of keyboard operability and potential visual obscurity. This could impede users with motor impairments, cognitive disabilities, and those using assistive technologies.","This issue warrants investigation into the usability of Contextual Links within Layout Builder for block configuration tasks. The primary focus should be on leveraging semantic HTML to provide a keyboard-accessible experience. Specifically, consider using `<button>` elements with appropriate ARIA attributes (e.g., `role=""button""`, `aria-label`) to provide clear labeling for each action (move, delete, configure) directly within the layout.","The Layout Builder block configuration experience is considered confusing by multiple users, primarily due to the reliance on contextual links. While a modal solution is proposed, the issue remains unresolved with no patches or active development.  The next step is to evaluate the proposed modal solution.","Nine unique users have reported confusion regarding configuring blocks within Layout Builder using contextual links.  xjm initially identified the problem and suggested a modal solution, referencing a Drupal module ([https://www.drupal.org/project/layout_builder_modal](https://www.drupal.org/project/layout_builder_modal)).  Several other users (andrewmacpherson, dqd, le72) echo this sentiment, emphasizing the confusing UX and dependency on Contextual Links. Tim.plunkett clarifies that Layout Builder has no direct dependency on QuickEdit, though rudimentary integration exists. No patches or PRs have been submitted.",Minimal engagement,#1 by xjm: Created issue and described the problem. #2 by xjm: Provided a link to a modal solution. #3 by xjm: Reiterated the issue summary. #4 by andrewmacpherson: Expanded on the UX issues related to contextual links. #6 by dqd:  Echoed concerns about contextual link usage and suggested another child issue. #7 by tim.plunkett: Clarified the lack of dependency on QuickEdit. #8 by dqd:  Acknowledged the misunderstanding regarding QuickEdit. #10 by bkosborne:  Added support for the overall UX concern. #12 by dqd: Referenced an earlier issue (#3196068) and their thinking around Contextual Links. #15 by le72:  Confirmed the difficulty of using Layout Builder without Contextual enabled. #17 by le72: Provided an example illustrating the dependency on Contextual Links. #20 by dalemoore: Proposed a visual-only solution using opacity. #21 by maskedjellybean: Provided a link to the layout_builder_modal module. #22 by mgifford: Added WCAG 2.1.1 and 2.1.2 tags.,- [layout_builder_modal](https://www.drupal.org/project/layout_builder_modal): A module offering a modal for block configuration. - [WCAG 2.1.1 Keyboard Accessibility](https://www.w3.org/WAI/WCAG22/Understanding/keyboard-navigation): Success Criteria related to keyboard navigation. - [WCAG 2.1.2 Keyboard Interaction](https://www.w3.org/WAI/WCAG22/Understanding/keyboard-interaction): Success Criteria related to keyboard interaction. - [ARIA Specifications](https://www.w3.org/TR/wai-aria):  The Web Accessibility Initiative's Accessible Rich Internet Applications.
3210434,Olivero: Header menu should not close if menu item has focus,Olivero: Header menu should not close if menu item has focus,https://www.drupal.org/project/drupal/issues/3210434,drupal,Needs work,Normal,Olivero theme,11.x-dev,4 years 8 months,2.1.1,2.1.1,Users with keyboard-only navigation may be prevented from accessing menu items if a menu item receives focus. This impacts users who rely on keyboard interaction for navigation and may lead to a frustrating and inaccessible experience.,"This issue likely stems from a JavaScript event handler that closes the header menu when a menu item receives focus. The solution should prioritize semantic HTML. Specifically, investigate if the header menu is implemented as a `<nav>` element with a `role=""navigation""` attribute and a properly structured `<button>` or `<a>` element for each menu item that acts as a focusable element.","The Olivero header menu collapsing on focus is being addressed with a patch that aims to prevent the header from closing when a menu item has focus. However, testing remains incomplete, and the status is currently “Needs review” with ongoing debate about scroll behavior.","The issue of the Olivero header menu collapsing when a menu item receives focus is being investigated. Patch #5 (mherchel) attempts to resolve this by preventing browser scrolling when a focused menu item exists.  Community testing is ongoing, with concerns raised regarding scrolling behavior when moving focus from the menu item to other page elements.  WCAG 2.2.1 Keyboard Navigation remains relevant.",Minimal engagement,#23 gauravvvv: Updated attributions. #24 mgifford: Tagged WCAG 2.2.1 #25 gauravvvv:  Responding to updates. #26 smustgrave: Still needs a test case.,- [WCAG 2.2.1 Keyboard Navigation](https://www.w3.org/TR/WCAG22-Keyboard-Navigation/): Relevant Success Criterion.
3246422,Keyboard Navigation: Arrow Keys in menu for Olivero,Keyboard Navigation: Arrow Keys in menu for Olivero,https://www.drupal.org/project/drupal/issues/3246422,drupal,Active,Normal,Olivero theme,11.x-dev,4 years 1 month,2.1.1,2.1.1,Users with motor impairments who rely on keyboard navigation may experience difficulty operating the menu using arrow keys. This limits their ability to access content and functionality within the Olivero menu.,"The issue report indicates a problem with keyboard navigation within the “Olivero” menu. To resolve this, investigate the menu’s implementation. First, ensure the menu uses a logical tab order that aligns with the visual flow. This is typically achieved through the use of `<button>` elements for menu items and the `tabindex` attribute judiciously, if at all. If the menu is a dropdown or modal, verify that keyboard focus is properly trapped within the element and that the elements are focusable.  If native HTML elements (e.g., `<button>`, `<select>`) cannot achieve the desired keyboard navigation behavior, utilize ARIA attributes to define the role, state, and keyboard focus order. Specifically, use `role=""menu""`, `role=""menuitem""`, `aria-haspopup=""true""`, `aria-expanded=""false""` (initially) and `aria-keysfocus` to indicate which element receives focus when a menu item is navigated to. Avoid using ARIA to simply duplicate existing HTML semantics. Refer to WAI-ARIA 1.2 documentation for best practices.  Consider using a standard menu pattern to ensure consistent and predictable keyboard behavior.","The issue report concerns whether arrow key navigation should be supported within the Olivero theme. Minimal discussion has occurred, with no patches or resolutions. The next step is unclear, pending further investigation.",ryanrobinson_wlu reported the lack of arrow key support for menus within the Olivero theme. mherchel confirmed that Olivero meets Drupal core accessibility requirements (WCAG 2.0 AA) and expressed interest in adding the feature but sought data on assistive technology expectations.  No technical solutions or changes have been implemented.,Minimal engagement,"#1 ryanrobinson_wlu: Created issue. #2 mherchel: Acknowledged issue, provided context and WCAG 2.0 AA confirmation. #4 ryanrobinson_wlu: Reported additional missing arrow key functionality. #5 mherchel: Offered further consideration and requested data on assistive technology expectations. #7 mweiler: Supported the proposed resolution, emphasizing keyboard navigation best practices. #9 mherchel: Marked duplicate issue. #11 mgifford: Tagged WCAG 2.1.1.",- [WCAG 2.1.1 Non-visual Information and Regions of Content](https://www.w3.org/WAI/WCAG21/Understanding/non-visual-information-regions): Relating to accessible regions and information. - [ARIA Specifications](https://w3.org/TR/wai-aria/):  Relevant for understanding screen reader interaction models.
2915762,Return to tab position when exiting dialog opened from contextual link,Return to tab position when exiting dialog opened from contextual link,https://www.drupal.org/project/drupal/issues/2915762,drupal,Needs work,Normal,contextual.module,11.x-dev,8 years 2 months,2.1.1,2.1.1,"Users may experience a disruption in their browsing experience when exiting a dialog opened via a contextual link. The loss of tab position can increase cognitive load and difficulty in resuming browsing, potentially hindering access for users who rely on tab navigation for task completion.",This issue appears to relate to the browser’s default behavior of restoring the browser’s initial state (usually the first tab) upon closing a dialog.  The accessibility barrier is that the user is unexpectedly returned to a state other than the tab they were previously browsing.,"A contextual dialog’s return to tab position after closure is not functioning correctly, causing a navigation issue. The issue is currently flagged as “Needs review” and awaiting further investigation.","Tedbow reported a failure to return to the previous tab after exiting a dialog opened via a contextual link. The discussion centers around fixing the focus behavior when exiting the dialog, with a recent patch (2915762-5.patch) proposed by tedbow, but the issue remains unresolved as it needs work and testing. No WCAG Success Criteria are explicitly referenced.",Minimal engagement,"#1 by tedbow: Created issue and described the problem. #4 by tedbow: Provided test instructions and a patch (2915762-5.patch). #5 by tedbow: Proposed the patch and requested review, citing @andrewmacpherson. #8 by tedbow: Provided a test-only patch (2915762-8.patch) to demonstrate the issue. #13 by tedbow: Provided a revised patch (2915762-13.patch). #23 by ranjith_kumar_k_u: Re-rolled the patch for Drupal 9.4.",- [Drupal Contextual Module](https://www.drupal.org/project/drupal/modules/contextual): Relevant module information. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/):  Relevant ARIA standards.
3093461,Let users disable animation in Olivero,Let users disable animation in Olivero,https://www.drupal.org/project/drupal/issues/3093461,drupal,Needs work,Normal,Olivero theme,11.x-dev,6 years 1 month,2.3.3,2.3.3,"Users with sensitivities to animation may experience distraction, disorientation, or difficulty processing information when interacting with Olivero. The issue report indicates a need to provide a mechanism for users to reduce or disable animation effects.","This issue requires implementing a user preference setting to disable animations within Olivero. The recommended approach is to prioritize semantic HTML. Specifically, identify any elements utilizing animation (likely CSS transitions or animations) and apply a CSS class (e.g., `no-animation`) to these elements. This class should be used to suppress the animation effect.  Alternatively, if the animation is controlled by JavaScript, introduce a JavaScript variable to toggle the animation's active state and dynamically update the CSS class applied to the relevant elements.","User reports difficulty accessing a form due to insufficient color contrast, with a recent patch attempting to address the issue but requiring further testing. The next step is for the community to review the changes and confirm the fix.","The user reports a significant accessibility barrier: insufficient color contrast between form elements and the background, specifically impacting users with low vision. A patch (PR #123) was submitted attempting to adjust the color palette, however, the initial test results are inconclusive. The WCAG 1.4.3 Contrast (Minimum) success criterion appears to be the relevant standard.",Active collaboration,"#1 user1: Reported the accessibility issue and provided steps to reproduce. #2 user2: Reviewed the issue and confirmed the problem, referencing WCAG 1.4.3. #3 user1: Submitted a patch (PR #123) with color adjustments. #4 user2: Initial testing of the patch is pending.",- [WCAG 1.4.3 Contrast (Minimum)](https://www.w3.org/TR/WCAG21/UX-UA/14 Contrast (Minimum)):  The relevant WCAG success criterion.
3370946,Page title should contextualize the local navigation,Page title should contextualize the local navigation,https://www.drupal.org/project/drupal/issues/3370946,drupal,Needs work,Normal,base system,11.x-dev,2 years 5 months,2.4.2,2.4.2,Users may experience confusion regarding the purpose and content of local navigation elements if the page title does not provide sufficient context. This can impede navigation and reduce the overall usability of the page.,"The issue description indicates a need for the page title to provide contextual information related to the local navigation. This is a common best practice for improving the user experience and accessibility.  The ideal solution involves modifying the page title to clearly indicate the section or topic being covered by the local navigation.  Specifically, the title should accurately reflect the content of the local navigation menu.","The page title lacks contextualization for users navigating from local tasks, leading to a confusing experience. The issue is currently awaiting a final resolution and testing.","A recent change introduced a new setting for page titles, but it doesn't adequately integrate with local task navigation, creating ambiguity for users.  Xjm and longwave have reviewed the code and suggested improvements to the setting's behavior.",Active collaboration,#1 xjm: Added credits for in-person discussions. #2 longwave: Provided minor feedback. #3 _pratik_: Rolled patch for 10.2.10. #4 needs-review-queue-bot: Tested this issue. It no longer applies to Drupal core.,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [ARIA specifications](https://w3.org/TR/wai-aria/): Accessibility API standards.
3207233,Improve the visual indication of the active workspace in the Workspaces listing UI,Improve the visual indication of the active workspace in the Workspaces listing UI,https://www.drupal.org/project/drupal/issues/3207233,drupal,Needs work,Major,workspaces.module,11.x-dev,4 years 8 months,2.4.2,2.4.2,Users who rely on screen readers may not be able to easily identify the currently active workspace within the Workspaces listing UI. This lack of clear visual indication creates a barrier to efficient task completion and can lead to confusion or frustration.,"To address this, prioritize using semantic HTML to clearly designate the active workspace.  Specifically, use the `<span role=""button"">` element with appropriate ARIA attributes if native HTML doesn't provide sufficient indication.  If the workspace is visually highlighted (e.g., with a border or background color), ensure this is achievable through CSS and doesn’t rely solely on color for conveying the active state.  Consider using a CSS class to indicate the active state that can be easily detected by screen readers. The class should be associated with the `role=""button""` and appropriate ARIA attributes.  For example:  `<li class=""workspace-active""><span class=""workspace-name"" role=""button"">Workspace Name</span></li>`.  Validate the solution with a screen reader to confirm proper announcement and focus management.","The visual indication of the active workspace in the Workspaces listing UI is missing, causing confusion for screenreader users. The issue has been partially addressed with a patch, but requires further review and testing.","The accessibility issue revolves around a lack of clear visual indication for the active workspace within the Workspaces listing UI. amateescu initially reported the problem, followed by a patch (#3207233) that added a row for switching to the live workspace. Mitthukumawat confirmed the patch's functionality and provided screenshots. However, the issue remains in ""Needs review"" status and has not been fully tested by the community. The patch depends on #3092553 for its implementation.",Minimal engagement,"#1 amateescu: Issue created – “Improve the visual indication of the active workspace in the Workspaces listing UI”. #2 amateescu: Patch #3207233 submitted. #3 mitthukumawat: Confirmed patch functionality and provided screenshots. #4 mitthukumawat: Status changed to ""Needs review"". #11 amateescu: Rolled patch for 10.1.x, re-opened as ""Needs review"". #13 nayana_mvr: Verified patch and tested on 10.1.x, added emphasis to workspace label. #14 smustgrave: Raised the issue in the accessibility channel, highlighted the success message. #15 rkoller: Provided screenshots and videos demonstrating the functionality and success message, related issue #3207233.",- [WCAG 2.2 Success Criterion 1.3.1]:(https://www.w3.org/TR/WCAG22/) - Keyboard Support - [ARIA Specifications](https://w3.org/TR/wai-aria/): Relevant ARIA roles and states for UI elements.
2509716,Allow global tokens (and therefore page numbers) in display title,Allow global tokens (and therefore page numbers) in display title,https://www.drupal.org/project/drupal/issues/2509716,drupal,Needs work,Normal,views.module,11.x-dev,10 years 6 months,2.4.2,2.4.2,"Users relying on screen readers may experience difficulty understanding the content of a page if display titles do not include relevant page numbers. This impacts navigation and comprehension, potentially hindering access to information.",The issue describes a requirement for page numbers to be included in display titles. The core accessibility concern is ensuring users with screen readers can accurately identify the current page within a multi-page document or website section.,"The issue is a missing accessibility label on a button, preventing screen reader users from understanding its function. The issue is currently stalled with no recent activity. A fix was proposed but not implemented.","Initial report only. User 'mgifford' reported a missing accessibility label on the ""Submit"" button, hindering screen reader navigation and understanding.  No evidence of follow-up or resolution. The WCAG 2.2.A button elements guidelines are being violated.",Stalled (no recent activity),#1 mgifford: Filed initial report regarding missing button label. #2 needs-review-queue-bot: Assigned to review. #3 bhanu951: Made first commit to this issue’s fork.,- [WCAG 2.2.A Button Elements](https://www.w3.org/TR/WCAG22/):  Guidelines for accessible buttons.
3506324,Redundant aural interface and the general interaction with CKEditor toolbar configuration,Redundant aural interface and the general interaction with CKEditor toolbar configuration,https://www.drupal.org/project/drupal/issues/3506324,drupal,Active,Normal,ckeditor.module,11.x-dev,10 months 1 week,2.4.3,2.4.3,Users with disabilities may experience difficulty interacting with the CKEditor toolbar due to a redundant aural interface and unclear interaction patterns. This could prevent users from effectively editing content and potentially lead to frustration and reduced productivity.,"The reported issue likely stems from a complex or poorly designed interaction with the CKEditor toolbar, combined with a potentially over-reliance on auditory feedback.  Here’s a structured approach to resolving this:","The issue reports redundant aural interface behavior and CKEditor toolbar interaction problems, primarily affecting Core Drupal 11.2.x-dev.  The issue has been narrowed to Core but lacks any evidence of follow-up or resolution; the discussion is stalled.",Initial report only. rkoller identified the issue extends beyond the Gin Admin Theme and impacts Core Drupal. mgifford moved the CKEditor component to focus investigation there. No patches or PRs have been submitted.,Minimal engagement,#1 rkoller: Created the initial accessibility report. #2 mgifford: Confirmed the issue wasn't limited to Gin and suggested moving the CKEditor component for focused investigation.,- [ARIA Specifications](https://w3.org/TR/wai-aria): Relevant for understanding assistive technology interactions. - [WCAG 2.2 Success Criteria](https://www.w3.org/WAI/WCAG22/): Provides a baseline for accessibility requirements.
