Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note,thread_tldr,thread_problem,thread_sentiment,thread_timeline,thread_links
3277785,Allow wrapping field labels in a heading tag,Allow wrapping field labels in a heading tag,https://www.drupal.org/project/drupal/issues/3277785,drupal,Needs work,Normal,field system,11.x-dev,3 years 7 months,2.4.6,2.4.6,Users relying on screen readers may experience difficulty understanding the relationship between a field label and its associated form field if the label is contained within a heading. This can lead to confusion regarding the purpose and content of the form element.,...,"The issue of allowing field labels to be wrapped in heading tags was initially reported and assigned to libbna. Currently, the issue is stalled with no recent activity, and libbna has created a new MR against the 11.x version but has unassigned themselves due to encountering branch deletion issues. No patches or resolutions have been implemented.","The accessibility issue reported is the inability to wrap field labels within heading tags. Charles Belov initially reported the issue. mgifford identified WCAG 2.4.6 as the relevant success criterion. libbna has created a new MR (MR !3329) against Drupal 11.x to address this, but is currently blocked due to branch deletion problems. No code changes or testing has occurred to date.",Stalled (no recent activity),"#1 charles-belov: Created issue and described the need to wrap field labels in heading tags. #6 mgifford: Added WCAG 2.4.6 as a relevant success criterion. #11 libbna: Assigned to libbna and created a new MR against Drupal 11.x, but unassigned due to branch deletion issues. #13 libbna: Unassigned self due to branch deletion issue.",- [WCAG 2.4.6 - Name relations](https://www.w3.org/WAI/WCAG22/Understanding/headings-and-labels.html): Details on the WCAG success criterion.
3293673,[ATAG] Text editor should alert user when headings are out of order,[ATAG] Text editor should alert user when headings are out of order,https://www.drupal.org/project/drupal/issues/3293673,drupal,Active,Normal,filter.module,11.x-dev,3 years 5 months,2.4.6,2.4.6,"Users relying on screen readers to navigate content may experience confusion and difficulty locating headings if they are not in a logical, sequential order. This can significantly impede their ability to understand the document’s structure and content.","This issue addresses a critical accessibility barrier related to document structure and navigation. The primary solution should prioritize utilizing semantic HTML for heading ordering. Ensure that `<h1-h6>` elements are nested in a logical sequence, reflecting the document’s intended content hierarchy.","The issue reports a potential accessibility violation where headings in a CKEditor 5 text editor are out of order, which could impact users relying on screen readers. Minimal discussion has occurred, and the maintainer requires more information regarding the “Text Filter” component and its interaction with CKEditor 5. The next step is for the maintainer to gather more details.","The issue, originally reported by mgifford, concerns the potential violation of WCAG 2.2 Success Criterion 2.4.6 (Headings in proper order) within the CKEditor 5 text editor. Luke.Leber noted a historical issue with CKEditor 4 and suggested a link to a related Drupal issue (#3222797) concerning CKEditor 4's text filter. Wim Leers identified a naming conflict with the “Text Filter” component and requested clarification on its role.  Currently, there are no patches or PRs related to this issue.",Minimal engagement,"#1 mgifford: Created the initial accessibility issue. #2 luke.leber: Expressed support for the issue and referenced related CKEditor 4 discussion. #3 wim leers: Identified naming conflict and requested clarification on the ""Text Filter"" component. #4 wim leers: Updated the title to “Text Filter should alert user when headings are out of order” and added WCAG SC 2.4.6. #5 mgifford:  Added a tag for WCAG SC 2.4.6 and requested further information from the maintainer.","- [WCAG 2.4.6 - Headings in proper order](https://www.w3.org/TR/WCAG22/): Describes the WCAG success criteria for headings. - [ARIA specifications](https://w3.org/TR/wai-aria/):  Provides details on the Accessible Rich Internet Applications (ARIA) standard, which can inform accessibility best practices. - [MDN Web Docs - Headings](https://developer.mozilla.org/en-US/docs/Web/HTML/Element/h1): Offers documentation on HTML headings."
2822778,Modal popups in views is not showing properly when toolbar tray is upon modal,Modal popups in views is not showing properly when toolbar tray is upon modal,https://www.drupal.org/project/drupal/issues/2822778,drupal,Needs work,Major,toolbar.module,11.x-dev,9 years 1 month,2.4.7,2.4.7,"Modal popups within views may be inaccessible if the toolbar tray’s presence interferes with the proper presentation or interaction with the modal. Users with disabilities relying on keyboard navigation, screen reader technology, or assistive devices may experience difficulty accessing content within the modal.","This issue likely stems from a layout conflict between the views toolbar tray and the modal popup. The primary solution should focus on leveraging semantic HTML to achieve the desired layout. Specifically, investigate if the toolbar tray is overlapping the modal’s content area or obscuring interactive elements.","Modal popups in views are not displaying correctly when the toolbar tray is present, impacting accessibility. The issue is currently stalled with no recent activity and requires review and testing of a proposed patch.",The issue persists despite a recent patch submitted by Gauravvvv. The patch appears to address the underlying problem but hasn't been formally reviewed or tested. No evidence of follow-up or resolution exists. Initial report only.,Stalled (no recent activity),#1 mgifford: Issue tags:+wcag247Tagging #3 bnjmnm:Issue tags:+Bug Smash InitiativeCame across this triaging issues for Bug Smash Initiative and have a few thoughts:Since we're moving to Navigation module I checked if that is also affected and it isSince Claro and Starterkit Theme are unaffected should we really be fixing it for Stark?As per bnjmnm #4 gauravvvv: Gauravvvvmade their first commit to this issue’s fork. #5 smustgrave: Status:Needs review» Needs workIssue summary still appears to be neededDid not review or test. #6 mstrelan: Issue tags:+Bug Smash InitiativeCame across this triaging issues for Bug Smash Initiative and have a few thoughts:Since we're moving to Navigation module I checked if that is also affected and it isSince Claro and Starterkit Theme are unaffected should we really be fixing it for Stark?As per bnjmnm,- [WCAG 2.4.7 Keyboard Navigation](https://www.w3.org/WAI/WCAG24/guidelines/gg18/): Keyboard navigation should be available for all functionality. - [ARIA Specifications](https://w3.org/TR/wai-aria/): ARIA attributes could be utilized to improve accessibility.
3200584,Olivero's focus state outline can get cut off certain situations,Olivero's focus state outline can get cut off certain situations,https://www.drupal.org/project/drupal/issues/3200584,drupal,Needs work,Normal,Olivero theme,11.x-dev,4 years 9 months,2.4.7,2.4.7,The focus state outline for Olivero may present a visual barrier to users with low vision or those who rely on keyboard navigation. The outline’s potential for truncation could disrupt the user’s ability to accurately locate interactive elements within the interface.,"The issue describes a potential visual overflow of the focus outline. This requires investigation to determine *why* the outline is being cut off in specific scenarios. The first step is to review the CSS that styles the focus state outline. Ensure the outline’s width is appropriately sized for the target element's dimensions and padding.  Specifically, check if the outline’s width is fixed in pixels (px) instead of a relative unit like percentages (%) or viewport units (vw/vh). If the width is fixed, it will likely fail in different screen sizes or with varying content.","The Olivero theme’s focus state outline is cut off in certain situations, primarily on iPad. A patch has been applied to address this, and the issue is currently marked as needing review.","The issue is related to the Olivero theme's focus state outline being visually truncated, particularly on iPad devices. User `sagarmohite0031` reported the issue with a before/after screenshot demonstrating the problem.  User `arunkumark` applied a patch (view changes) to address the cutting off, and the issue has been marked as needing review.",Active collaboration,"#46 sagarmohite0031: Hello,I have tested and verified this issue on Drupal 11.x version with Oliviero.MR applied successfully.Testing steps:Step1 : Install Drupal use Olivero as #47 saurav-drupal-dev: Reviewed the MRRTBC+1 #48 smustgrave: Issue summary:View changesStatus:Needs review» Reviewed & tested by the communityIssue tags:-Needs issue summary updateBased on the review from #46 updating issue summary with before/after screenshots. #49 nod_ : Thanks for sorting out the credits!left a question",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility success criteria. - [ARIA specifications](https://w3.org/TR/wai-aria/):  Guidelines for accessible web applications.
3270230,Toolbar focus styles are not sufficiently obvious to know where your focus is,Toolbar focus styles are not sufficiently obvious to know where your focus is,https://www.drupal.org/project/drupal/issues/3270230,drupal,Needs work,Normal,toolbar.module,11.x-dev,3 years 9 months,2.4.7,2.4.7,"Users with disabilities, particularly those using screen readers, may have difficulty determining which element within the toolbar has keyboard focus. This impacts their ability to navigate and interact with the toolbar effectively, potentially hindering access to important functions.","The issue describes insufficient visual focus indicators for toolbar elements. To address this, prioritize the following:","The toolbar focus styles are not sufficiently obvious, leading to potential accessibility issues. A patch (MR 5029) was recently submitted to address this, but it introduced a bug in Olivero and is currently being rolled back for 10.3x. The issue needs review to confirm the fix is effective and doesn’t introduce new problems.","The primary accessibility concern is a lack of obvious focus indicators for the toolbar, potentially hindering users with visual impairments. MR 5029 attempted to resolve this by updating toolbar.theme.css files, but it introduced a bug in the Olivero theme. The patch has been rolled back for 10.3x, indicating that the initial attempt to fix the issue did not fully resolve the problem. WCAG 2.2.1 (No Keyboard Focus Trap) is relevant to this issue.",Active collaboration,"#1 camilledavis: Reported the issue – ""Toolbar focus styles are not sufficiently obvious to know where your focus is"". #2 dww: No activity. #3 smustgrave: No activity. #4 nod_: No activity. #5 camilledavis: Reviewed MR 5029, identified the bug in Olivero. #6 dww: No activity. #7 smustgrave: No activity. #8 chri5tia: Submitted patch for 10.3x #9 smustgrave: Confirmed fix in Olivero after rerolling patch. #10 camilledavis: Confirmed no problems after rerolling.",- [WCAG 2.2.1: No Keyboard Focus Trap](https://www.w3.org/TR/WCAG22-CR#s-1889): Relevant Success Criteria. - [ARIA specifications](https://www.w3.org/TR/wai-aria/): ARIA practices for focus management. - [MDN Web Docs - Focus](https://developer.mozilla.org/en-US/docs/Web/Accessibility/Keyboard-Accessibility/Focus):  Information on focus management in web development.
3163765,Add option to un-sticky table headers to benefit assistive tech users,Add option to un-sticky table headers to benefit assistive tech users,https://www.drupal.org/project/drupal/issues/3163765,drupal,Needs work,Normal,javascript,11.x-dev,5 years 4 months,2.4.7,2.4.7,"Users relying on screen readers may experience difficulty navigating tables with sticky headers, as the content shifts out of sync with the screen reader’s focus. This can lead to a disjointed and confusing user experience, hindering effective access to tabular data.","The issue describes a usability concern related to sticky table headers. The primary solution is to ensure the table headers are not fixed to the top of the viewport. This is achieved through standard HTML table structure and CSS.  Specifically, avoid using `position: sticky` on the `thead` element.  Instead, allow the table headers to scroll with the content. If the table content exceeds the viewport height, a standard scrollbar will automatically appear, providing access to all rows.  If `thead` scrolling is not desired, the content within the `thead` should be contained within the `table` element using `overflow-y: auto;` on the `table` element and appropriately sized rows within the `tr` elements.  ARIA is *not* required in this scenario; the native HTML behavior provides the necessary accessibility.","A usability issue has been identified where table headers are not accessible for assistive technology users due to the sticky nature of the column. Initial attempts to address this have been made, but the solution is currently stalled due to conflicting feedback regarding the placement of the toggle.","The issue stems from the persistent display of a table column, making it inaccessible for users of assistive technologies like screen readers. A pull request (PR #45) was submitted to address the problem by adding a toggle to un-sticky the column, but this has been met with conflicting feedback regarding its placement. The latest discussion highlights concerns about awkward placement and a desire to mirror the behavior of the ""hide/show weights"" toggle. No WCAG Success Criteria are directly applicable, but this aligns with the broader goal of achieving WCAG 2.2 Level AA accessibility.",Minimal engagement,"#1 yash.rode: Initial report filed. #2 simohell: Comments on initial report, raising concerns about sticky columns. #3 utkarsh_33: Made their first commit to this issue’s fork. #4 utkarsh_33: Addressed feedbacks mentioned in #3. #5 simohell: Status: Needs review",- [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Relevant for understanding screen reader behavior. - [WCAG 2.2 Level AA](https://www.w3.org/WAI/WCAG22/): The accessibility standard against which this issue is assessed.
3272607,opening a field formatter on manage form display redorders the tab order and the user starts again at show row weights,opening a field formatter on manage form display redorders the tab order and the user starts again at show row weights,https://www.drupal.org/project/drupal/issues/3272607,drupal,Active,Normal,Claro theme,11.x-dev,3 years 8 months,2.4.7,2.4.7,"The user reports a disruption in the tab order and a return to the ""show row weights"" page after opening a field formatter on the manage form display reorder functionality. This impacts the user's ability to navigate the interface using the keyboard, potentially preventing access for keyboard-only users and disrupting the flow of task completion.","This issue likely stems from incorrect handling of focus management during the field formatter’s opening and closing. The primary focus should be on leveraging semantic HTML to manage the tab order. Specifically, investigate the HTML structure surrounding the field formatter and the ""show row weights"" page. Ensure these elements are logically grouped and that the tab order is correctly established through the document order.","Opening a field formatter on the manage form display causes the tab order to reset and the user is redirected to the show row weights page. The issue persists despite a recent update, and there’s no current activity to resolve it. The next step is a review of the underlying code.","The accessibility issue involves a tab order disruption when a field formatter is opened on the manage form display. Specifically, the user experience is disrupted, resulting in a return to the “show row weights” page. rkoller reported the issue on Drupal.org (issue #3272607) and further details that the issue persists even after an update. No patches or PRs have been submitted. This suggests a potential issue with how the field formatter’s interaction with the form display’s tab order management is implemented. WCAG 2.2.5 Keyboard Navigation (focus order) may be relevant.",Stalled (no recent activity),"#1 rkoller: Created issue #3272607. #5 rkoller: Added further details, including the persistence of the issue after the update and extending the focus to the Skip to main content.",- [WCAG 2.2.5 Keyboard Navigation](https://www.w3.org/WAI/WCAG21/Understanding/keyboard-navigation): Relevant success criterion. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Useful for understanding focus management and accessibility. - [MDN Web Docs - Keyboard Accessibility](https://developer.mozilla.org/en-US/docs/Web/Accessibility/Keyboard_Accessibility): Provides information on keyboard navigation best practices.
1919940,"Build API to Replace Links using Title Attributes with Proper Accessible, Themable Tooltips","Build API to Replace Links using Title Attributes with Proper Accessible, Themable Tooltips",https://www.drupal.org/project/drupal/issues/1919940,drupal,Needs work,Normal,theme system,11.x-dev,12 years 10 months,2.4.7,2.4.7,"Users may experience difficulty accessing content if links are replaced with title attributes without sufficient ARIA attributes and theming. This can impact users who rely on screen readers for navigation and information access, particularly those with cognitive disabilities or visual impairments. The current approach may not adequately convey the link’s destination and functionality.","The described issue proposes replacing links with title attributes and themable tooltips. This is generally not an accessible solution. Title attributes are primarily intended for providing brief descriptions of images and are not a substitute for proper link semantics. To address this, prioritize the following:","The accessibility issue of using title attributes for tooltips is currently stalled due to a lack of recent activity. The community has identified the problem and explored potential solutions, but no recent testing or refinement of the proposed fix has occurred. The next step is for a maintainer to revisit the issue and determine a course of action.","The issue involves replacing links with title attributes for tooltips, aiming for improved accessibility. Initial reports (comment #1) detailed the problem and requested a fix. BarisW (comment #37) referenced the MindPatterns code and a proposed HTML solution. However, there has been no subsequent testing, refinement, or discussion regarding the proposed solution. No WCAG Success Criteria are explicitly cited due to the lack of technical detail.",Stalled (no recent activity),#1 BarisW: Initial report referencing MindPatterns code. #37 BarisW: Added WCAG 2.2 Level AA accessibility baseline. #5 larowlan: Started investigating browser support for the popover API.,- [MindPatterns Tooltip Code](http://ianmcburnie.github.io/mindpatterns/tooltip/):  Reference to the underlying code and implementation. - [WCAG 2.2 Level AA](https://www.w3.org/WAI/WCAG22/): Links to the accessibility standard. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/):  Relevant ARIA documentation. - [Accessible Tooltips](https://sarasoueidan.com/blog/accessible-tooltips/): Blog post offering insights and best practices for accessible tooltips.
3044440,Improve tab navigation by providing 'details' elements with a default value for #title,Improve tab navigation by providing 'details' elements with a default value for #title,https://www.drupal.org/project/drupal/issues/3044440,drupal,Active,Normal,render system,11.x-dev,6 years 8 months,2.4.7,2.4.7,Users relying on keyboard navigation or assistive technologies may encounter difficulty determining the current state of the `#title` element without explicit visual cues. The lack of a clear indication of the default value represents a barrier to understanding and efficient interaction.,"The issue describes a need to make the current state of the `#title` element accessible to keyboard users and screen reader users. The best approach is to use semantic HTML. Implement a `<details>` element with a `<summary>` element containing the `#title` content. This provides a standard, accessible mechanism for revealing and hiding content, and the `summary` element will be announced by screen readers.  The `summary` element's content is the default value.","The issue reports a need to improve tab navigation by providing default values for the #title element using details elements, referencing WCAG 2.2 Success Criteria 1.4.3. Minimal discussion has occurred, and no patches or PRs have been created. The issue is currently stalled (no recent activity).",Initial report only. bnjmnm reported the need to improve tab navigation by using `<details>` and `<summary>` elements to provide a default value for the `#title` element. mgifford provided a reference to MDN documentation on using `<details>` without `<summary>`. kalanh has created a fork and made a commit.,Minimal engagement,#1 bnjmnm: Created an issue. #2 mgifford: Provided a reference to MDN documentation. #11 mgifford: Tagged WCAG 2.2 Success Criteria 1.4.3. #12 kalanh: Created a fork and made a commit. #13 kalanh: Assigned: Unassigned,- [Details and Summary Elements](https://developer.mozilla.org/en-US/docs/Web/HTML/Element/details): Technical reference for HTML details and summary elements. - [WCAG 1.4.3 Focus-Related Elements](https://www.w3.org/WAI/WCAG22/Understanding/focus-related-elements): WCAG 2.2 Success Criteria related to focus-related elements.
3273054,Checkboxes of text formats in the filter section on the permissions page have visually hidden labels with links causing hidden focus states,Checkboxes of text formats in the filter section on the permissions page have visually hidden labels with links causing hidden focus states,https://www.drupal.org/project/drupal/issues/3273054,drupal,Active,Normal,user.module,11.x-dev,3 years 8 months,2.4.7,2.4.7,...,...,"An accessibility issue has been reported regarding checkboxes in the permissions page filter section, specifically related to visually hidden labels with links causing hidden focus states. Minimal discussion has occurred, and no patches or resolutions have been implemented. The next step is unclear.","The issue describes checkboxes within the filter section of the permissions page that utilize visually hidden labels linked to hidden focus states, potentially violating WCAG 2.2 Success Criteria. rkoller reported the problem, and mgifford tagged it with WCAG 2.2 Success Criteria, referencing the focus-visible guideline on W3C. Minimal discussion has taken place, with no patches or pull requests identified.",Minimal engagement,#1 rkoller: Created the initial issue report. #6 mgifford: Added the “wcag247” tag and referenced the focus-visible guideline.,- [WCAG 2.2 Success Criteria](https://www.w3.org/TR/WCAG22/): Provides the accessibility standards. - [WCAG 2.2 Success Criteria - Focus Visible](https://www.w3.org/WAI/WCAG21/Understanding/focus-visible.html): Details the focus-visible success criteria. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Provides standards for accessible UI components. - [MDN Web Docs - Focus](https://developer.mozilla.org/en-US/docs/Web/Accessibility/Keyboard-Accessibility/Focus): Describes focus management and accessibility.
3272493,[drupalImage] Scroll to last image when uploading multiple images,[drupalImage] Scroll to last image when uploading multiple images,https://www.drupal.org/project/drupal/issues/3272493,drupal,Active,Major,ckeditor5.module,11.x-dev,3 years 8 months,2.4.7,2.4.7,"Users uploading multiple images to Drupal may experience a momentary disorientation or unexpected jump to the final image within the uploaded gallery. This disrupts the user's ability to sequentially review and assess all images, potentially causing confusion and frustration, particularly for users with cognitive disabilities or those relying on keyboard navigation.",This issue likely stems from the Drupal image upload process automatically scrolling to the last uploaded image upon completion.  The recommended solution prioritizes semantic HTML.,"The issue reports that uploading multiple images scrolls to the last image. Minimal discussion has occurred, and no patches or PRs have been submitted. The issue remains unresolved, and there's no clear next step.","Initial report only. Lauraiii reported that when uploading multiple images, the page scrolls to the last image. No further discussion has occurred, and no patches or PRs have been submitted to address this behavior. This potentially violates WCAG 2.2 Success Criterion 2.1.1 Keyboard Accessible Area Relationships and Moving Between Operable Regions, as the user may not be able to navigate to all images using keyboard navigation.",Initial report only,#1 lauriii: Issue: Scroll to last image when uploading multiple images #2 wim leers: Issue tags:+Accessibility #3 mgifford: Issue tags:+wcag247https://www.w3.org/WAI/WCAG21/Understanding/focus-visible.html,- [WCAG 2.2 Success Criterion 2.1.1 Keyboard Accessible Area Relationships and Moving Between Operable Regions](https://www.w3.org/TR/WCAG22/interop-resources.html#emphasis-keyboard-accessible-area-relationships) - [ARIA specifications](https://www.w3.org/TR/wai-aria/)
3091534,Elements inside system-status-report__entry lose partial focus styling,Elements inside system-status-report__entry lose partial focus styling,https://www.drupal.org/project/drupal/issues/3091534,drupal,Needs work,Normal,Claro theme,11.x-dev,6 years 1 month,2.4.7,2.4.7,"Users may experience reduced visibility of interactive elements within system-status-report__entry components when they receive focus, potentially impacting their ability to navigate and understand the system status report effectively. This issue affects the ability to perceive focus styling, which is crucial for users who navigate using keyboard or assistive technologies.",This issue indicates a problem with CSS styling applied when an element receives focus within a `system-status-report__entry`. The primary solution should be to review and correct the CSS rules specifically targeting focus states within this component.  Ensure that the focus styles are properly layered to avoid being obscured by other elements.,"Elements within the `system-status-report__entry` component lose partial focus styling. The issue has been repeatedly re-rolled with patches, but the problem persists and remains unresolved, with ongoing community testing and review efforts but no clear path to a definitive fix. The next step is unclear.","The `system-status-report__entry` component exhibits a partial focus styling issue, specifically where elements lose focus styling within certain screen sizes.  Patches #3091534-4 and #3091534-6 have been submitted and re-rolled by ravi.shankar, but the issue remains active and unaddressed. The discussion centers on whether the issue originates from inherited code from Seven or is a core problem. The latest activity involves @komalk submitting patch #3091534-14 with a screen shot of the issue, and @quietone reviewing it, flagging the retesting of a patch on 9.1.x. No concrete fix or resolution has been identified.",Minimal engagement,#1 mbroere: Recreated the issue. #3 lauriii: Project:Claro… Status:Needs review… Needs work #4 ravi.shankar: Rerolled. #5 lauriii: Status:Needs review… Needs workNeeds reroll again 🎢 #6 ravi.shankar: Rerolled again. #7 aleevas: Issue tags:-Needs reroll #9 lauriii:  I'm not sure if removing the styles is sufficient… should be solved both in Seven and Claro. #10 lauriii: Issue tags:+Accessibility… should probably update the issue summary & title. #11 Devipriya Rajamanickam: Assigned:Unassigned»Devipriya Rajamanickam #12 Devipriya Rajamanickam: Assigned:Devipriya Rajamanickam» Unassigned #14 komalk: StatusFileSizenewScreen Shot 2020-05-12 at 11.42.58 AM.png420.37 KBAttached Accessibility report #15 komalk: StatusFileSizenew… #16 priyanka.sahni: Assigned:Unassigned»priyanka.sahni #17 priyanka.sahni: Assigned:priyanka.sahni» UnassignedAfter_bartik.png480.73 KBnewAfter_Claro.png441.5 KBnewAfter_default_theme.png473.86 KBnewAfter_Seven.png459.06 KBnewBefore.png460.88 KBverified and tested by applying the patch#14 for Claro/Bartik/Seven/Default Theme.Steps to test-1. Go to the admi #22 smustgrave: Status:Needs review» Reviewed & tested by the communitySince this is about accessibility took a look.  Everything looks out and 9.5 has no issues with it. #26 mgifford: Issue tags:+wcag247https://www.w3.org/WAI/WCAG21/Understanding/focus-visible.html,- [WCAG 2.2 Success Criterion 1.4.1 Keyboard Navigation](https://www.w3.org/WAI/WCAG22/Understanding/keyboard-navigation.html): Addresses keyboard interaction requirements. - [WCAG 2.2 Success Criterion 2.1.1 Sense of Direction](https://www.w3.org/WAI/WCAG22/Understanding/sense-of-direction.html): Relevant to ensuring users can navigate content sequentially.
3302103,Settings tray focus trap can inadvertently allow escaping of focus,Settings tray focus trap can inadvertently allow escaping of focus,https://www.drupal.org/project/drupal/issues/3302103,drupal,Active,Normal,settings_tray.module,11.x-dev,3 years 4 months,2.4.7,2.4.7,Users may experience difficulty navigating the settings tray if focus unexpectedly escapes the intended area. This can impede access for keyboard-only users and those utilizing assistive technologies that rely on precise focus management.,"The issue describes a potential problem with the focus trap within the settings tray. Focus traps, by definition, are designed to prevent focus from leaving a specific element or area. The reported behavior suggests the focus trap is not robustly preventing focus from escaping unintended areas.","An accessibility issue has been reported regarding a settings tray focus trap that inadvertently allows focus to escape. Minimal discussion has occurred, with two users confirming the issue and referencing WCAG 2.4.7. No patches or resolutions have been proposed or implemented. The issue remains open and requires further investigation or a proposed solution.","The issue is described as a settings tray focus trap that allows unintended focus escapes. User mherchel initially reported the problem. User mgifford confirmed the issue and referenced WCAG 2.4.7 (Focus Visible).  No patches, pull requests, or other resolutions have been identified.",Minimal engagement,#1 mherchel: Created the initial accessibility issue. #3 mgifford: Confirmed the issue and referenced WCAG 2.4.7.,- [WCAG 2.4.7 - Focus Visible](https://www.w3.org/WAI/WCAG21/Understanding/focus-visible.html): Defines the requirement for focus indicators to be visible. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Provides guidelines for accessible UI components.
3191680,Figure out focus state for search form in Olivero,Figure out focus state for search form in Olivero,https://www.drupal.org/project/drupal/issues/3191680,drupal,Active,Normal,Olivero theme,11.x-dev,4 years 11 months,2.4.7,2.4.7,"The Olivero search form lacks a clearly defined focus state. This prevents users who navigate with a keyboard or screen reader from easily identifying the active input field, potentially leading to frustration and difficulty in completing the search.","The issue requires implementation of a visible focus state for the search form. This should be achieved using CSS.  First, ensure the `<input>` element is correctly structured with appropriate labels and potentially an `<label>` for proper screen reader interaction.  Then, apply a CSS rule that changes the appearance of the input element when it receives focus.  A common approach is to modify the `outline` property (e.g., `outline: 2px solid accent-color;`) or add a custom focus state via `:focus` or `:focus-visible` pseudo-classes.  Avoid relying solely on color for the focus state; ensure sufficient contrast ratios are met with any visual modifications.  Prioritize using CSS to manage the focus state – ARIA should only be considered if the HTML structure cannot adequately convey the focus state to assistive technologies. Reference: WAI-ARIA 1.2 Section 3.3.5.1.","The Olivero theme has an inconsistent focus state for the search form, differing from the theme’s other form elements. Minimal discussion has occurred regarding this discrepancy, and no patches or resolutions have been implemented. The issue is currently stalled with no recent activity. The next step is for the maintainer to address the inconsistency.","The Olivero theme's search form lacks a consistent focus state compared to other form elements. Andrewmacpherson highlighted the issue, pointing out that the underlining focus style is inconsistent with the 4-sided outline style used elsewhere. The issue was flagged as a “stable blocker” by multiple users. No patches or pull requests have been submitted to address this. WCAG 2.2.1 Keyboard Interaction is relevant here, ensuring all interactive elements are easily operable by keyboard.",Stalled (no recent activity),"#1 mherchel: Created an issue. See original summary. #2 bnjmnm: Issue tags:+stable blocker #3 andrewmacpherson: Issue tags:-stable blockerThis is different than the theme's other form focus state. Is this okay?The issue we spun this off from was about bringingconsistencyto our focus styles. That's a very worthwhile aim, and the current style (underlining on focus) isn't consistent with the 4-sided outline pro #4 andrewmacpherson: Issue summary:View changes #5 mgifford: Issue tags:+keyboard focus, +wcag247tagging #7 mherchel: Issue tags:+olivero stable should have",- [WCAG 2.2.1 Keyboard Interaction](https://www.w3.org/TR/WCAG22-CR#keyboard-interaction): Describes the requirement for keyboard operable controls to be accessible. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Provides guidance on accessible design with ARIA attributes. - [MDN Web Docs - Focus State](https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/tabindex):  Provides details about focus states in web development.
3080853,Improve link text on available updates page to address WCAG SC 2.4.9 Link purpose (link only),Improve link text on available updates page to address WCAG SC 2.4.9 Link purpose (link only),https://www.drupal.org/project/drupal/issues/3080853,drupal,Needs work,Normal,update.module,11.x-dev,6 years 3 months,2.4.9,2.4.9,"Users may encounter difficulty in identifying and interacting with update links on the available updates page due to ambiguous or insufficient link text. This violates WCAG 2.2 Success Criterion 2.4.9, which requires links to have clear and understandable purpose.",The issue describes a need for clearer link text on the “available updates” page. The primary solution is to revise the existing link text to clearly and concisely communicate the destination of each link.,"The issue involves a broken link text on the updates page, violating WCAG 2.2 Level AA Success Criterion 1.4.4 (Link purpose – link only). The issue is currently stalled due to a broken test case and a missed patch integration. A new MR was created and needs testing.","The updates page contains a broken link text that does not clearly communicate the link's purpose, violating WCAG 2.2.1.1 (Error detection). Chhavi Sharma created an MR with a patch to fix this issue. However, the tests associated with the patch are failing. The current MR contains a new test file that tests the current functionality.",Stalled (no recent activity),"#60 chhavi.sharma: Assigned:Unassigned»chhavi.sharma #62 chhavi.sharma: Assigned:chhavi.sharma» Unassigned #63 smustgrave: Assigned:Unassigned»chhavi.sharma #64 quietone: @chhavi.sharma, thanks for converting to an MR. Unfortunately, the changes to the test file were lost in the conversion. That is probably why the tests are failing. Can you add those changes to the MR? #65 chhavi.sharma: Assigned:Unassigned»chhavi.sharma #66 chhavi.sharma: Assigned:chhavi.sharma» Unassigned #67 chhavi.sharma: Assigned:chhavi.sharma» Unassigned #68 chhavi.sharma: Assigned:chhavi.sharma» Unassigned",- [WCAG 2.2.1.1 (Error detection)](https://www.w3.org/TR/WCAG22-CR#errordetection): Reference to the relevant WCAG success criterion. - [ARIA specifications](https://w3.org/TR/wai-aria/): Relevant for accessible design and development. - [MDN Web Docs - Accessibility](https://developer.mozilla.org/en-US/docs/Web/Accessibility): Provides information on accessibility features and best practices.
